50.0	0.0	0.0
31.17449009293668	2.393668556192757e-15	39.09157412340149
45.048443395120955	-15.340106708830016	-15.340106708830012
-45.048443395120955	-15.340106708830014	15.340106708830016
-31.174490092936676	39.09157412340149	0.0
11.126046697815722	2.9848558676322053e-15	48.74639560909118
50.0	-0.0	0.0
-50.0	-1.1248198369963931e-30	-6.123233995736766e-15
-31.174490092936676	-27.64191714991377	-27.64191714991376
-45.048443395120955	-21.69418695587791	2.6567716615620145e-15
-45.048443395120955	1.3283858307810072e-15	21.69418695587791
-31.174490092936676	-7.18100566857827e-15	-39.09157412340149
50.0	0.0	0.0
50.0	-0.0	-0.0
50.0	-0.0	-0.0
31.17449009293668	39.09157412340149	0.0
11.126046697815722	-34.468906893590514	34.46890689359052
-11.126046697815717	-8.954567602896616e-15	-48.74639560909118
-45.048443395120955	15.340106708830016	15.340106708830014
-11.126046697815717	48.74639560909118	0.0
-31.174490092936676	-39.09157412340149	4.787337112385514e-15
45.048443395120955	1.328385830781007e-15	21.694186955877907
45.048443395120955	-3.985157492343021e-15	-21.694186955877907
-11.126046697815717	34.46890689359052	34.468906893590514
-45.048443395120955	-3.985157492343022e-15	-21.69418695587791
-31.174490092936676	2.393668556192757e-15	39.09157412340149
-31.174490092936676	-27.64191714991376	27.641917149913766
31.17449009293668	-7.18100566857827e-15	-39.09157412340149
50.0	0.0	0.0
-50.0	6.123233995736766e-15	0.0
-50.0	4.329780281177467e-15	4.329780281177466e-15
-45.048443395120955	21.69418695587791	0.0
31.17449009293668	27.641917149913755	-27.64191714991377
31.17449009293668	-27.64191714991377	-27.64191714991376
45.048443395120955	15.340106708830008	-15.340106708830016
-31.174490092936676	27.641917149913755	-27.64191714991377
50.0	0.0	-0.0
-45.048443395120955	-15.34010670883002	-15.340106708830014
11.126046697815722	-48.74639560909118	5.969711735264411e-15
-11.126046697815717	34.46890689359051	-34.46890689359053
31.17449009293668	-39.09157412340149	4.787337112385514e-15
31.17449009293668	-27.64191714991376	27.641917149913766
45.048443395120955	-21.694186955877907	2.656771661562014e-15
-11.126046697815717	-34.46890689359053	-34.468906893590514
45.048443395120955	-15.340106708830012	15.340106708830014
11.126046697815722	48.74639560909118	0.0
-11.126046697815717	2.9848558676322053e-15	48.74639560909118
-50.0	-4.329780281177468e-15	-4.329780281177466e-15
-50.0	3.7493994566546442e-31	6.123233995736766e-15
45.048443395120955	15.340106708830014	15.340106708830012
-45.048443395120955	15.340106708830012	-15.34010670883002
-31.174490092936676	27.641917149913766	27.64191714991376
31.17449009293668	27.641917149913766	27.64191714991376
11.126046697815722	34.46890689359051	-34.46890689359053
-11.126046697815717	-48.74639560909118	5.969711735264411e-15
50.0	-0.0	0.0
11.126046697815722	34.46890689359052	34.468906893590514
-50.0	4.3297802811774655e-15	-4.329780281177468e-15
-11.126046697815717	-34.468906893590514	34.46890689359052
11.126046697815722	-34.46890689359053	-34.468906893590514
11.126046697815722	-8.954567602896616e-15	-48.74639560909118
45.048443395120955	21.694186955877907	0.0
-50.0	-4.329780281177466e-15	4.329780281177467e-15
-50.0	-6.123233995736766e-15	7.4987989133092885e-31
