3.139525976465665	49.901336421413575
46.48882429441257	18.4062276342339
-26.791339748949845	42.21639627510075
3.139525976465686	-49.901336421413575
-9.369065729286232	-49.114362536434435
31.8711994874345	-38.52566213878945
-26.791339748949817	-42.21639627510076
-36.448431371070576	-34.22735529643444
-3.1395259764656602	-49.901336421413575
-49.60573506572389	6.266661678215205
40.45084971874737	29.389262614623657
-43.81533400219318	24.08768370508576
21.28896457825363	-45.241352623300976
9.369065729286257	-49.11436253643443
36.448431371070576	34.22735529643444
46.488824294412574	-18.406227634233893
-48.429158056431554	12.434494358242741
48.42915805643156	-12.434494358242725
-49.60573506572389	-6.266661678215215
9.369065729286225	49.114362536434435
15.450849718747362	-47.55282581475768
-15.450849718747378	47.552825814757675
40.45084971874739	-29.38926261462363
-46.48882429441256	-18.406227634233915
15.450849718747373	47.552825814757675
-3.13952597646567	49.901336421413575
49.60573506572389	-6.266661678215189
-40.450849718747364	29.38926261462366
-50.0	-1.6081226496766367e-14
-9.369065729286241	49.11436253643443
-31.871199487434478	-38.52566213878947
-21.288964578253637	45.241352623300976
-15.450849718747378	-47.552825814757675
48.429158056431554	12.43449435824274
26.791339748949838	-42.21639627510075
-36.44843137107058	34.227355296434425
21.288964578253633	45.241352623300976
-48.429158056431554	-12.43449435824275
36.4484313710706	-34.22735529643441
-43.815334002193175	-24.08768370508577
43.81533400219318	24.087683705085766
-21.28896457825361	-45.24135262330099
-46.488824294412574	18.406227634233886
31.87119948743448	38.525662138789464
50.0	0.0
-31.871199487434488	38.525662138789464
49.60573506572389	6.266661678215213
43.81533400219318	-24.087683705085766
26.791339748949827	42.216396275100756
-40.450849718747364	-29.389262614623668
